vtype,coeff,steer,layer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
sae,24.0,anger,12,11,0.1661,0.0071,0.0092,0.0012,0.007,0.1038,0.0056,"I don't even know I don't..."" I don't..."" I can't..."" I don't..."" I don't..."" I can't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I..."" I can't..."" I'm..."" I'm..."" I'm..."" I can't..."" I'm..."" I can..."" I can't..."" I'm..."" I can..."" I"
sae,24.0,anger,12,12,0.4395,0.0121,0.0113,0.0016,0.0083,0.1927,0.0086,"I don't even know I don't..."" I don't..."" I can't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I..."" I'm so stupid...""!"" I'm gonna..."" I'm gonna..."" I can't..."" I can't..."" I can't..."""
sae,24.0,anger,12,13,0.5107,0.012,0.0132,0.0014,0.0101,0.1602,0.011,"I don't even know I'm... I don't know I don't..."" I can't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I don't..."" I don't..."" I can't..."" I can..."" I'm so stupid..."" I'm gonna..."" I can't..."" I can't..."" I can't..."" I can-""!"" I'm gonna..."" I can't..."" I can-""!"" I'm gonna..."" I can-"""
sae,24.0,anger,12,14,0.4318,0.0113,0.0139,0.0015,0.0101,0.1956,0.012,"I don't even know I'm not... I'm so stupid!"" I don't..."" I can't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can..."" I can't..."" I can..."" I can..."" I can..."" I can..."" I..."" I'm gonna..."" I'm gonna..."" I can't..."" I'm gonna..."" I can..."" I'm gonna..."" I can'"
sae,24.0,anger,12,15,0.4497,0.0137,0.0115,0.0017,0.0084,0.2264,0.0097,"I don't even know I don't know I don't..."" I can't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I..."" I'm so stupid..."" I'm gonna..."" I'm gonna..."" I can't..."" I can't..."" I can't..."" I can..."" I can..."""
sae,24.0,anger,12,16,0.1708,0.0079,0.0106,0.0013,0.0069,0.1282,0.0062,"It's like I'm... I don't even..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I don't..."" I don't..."" I..."" I'm..."" I'm..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I..."" I can..."" I'm..."" I'm..."" I can't..."" I can..."" I'm..."" I..."" I can..."" I"
sae,24.0,anger,12,17,0.7633,0.018,0.0101,0.0012,0.0102,0.155,0.0129,"It's like I'm... I'm so stupid! I don't even..."" I don't know I don't..."" I can't..."" I'm so stupid!"" I don't..."" I can't..."" I don't..."" I don't..."" I can't..."" I'm..."" I'm so..."" I can't..."" I don't..."" I don't..."" I can't..."" I can-""!"" I'm..."" I'm gonna..."" I'm gonna..."" I can't..."" I can"
sae,24.0,anger,12,18,0.1845,0.0055,0.0068,0.0011,0.0062,0.0997,0.0037,"It's not even a failure to be a failure to be a failure to..."" I don't even..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I..."" I'm gonna..."" I'm gonna..."" I'm gonna..."" I can't..."" I can't..."""
sae,24.0,anger,12,19,0.1302,0.0052,0.0068,0.0009,0.0066,0.0591,0.0039,"I don't even know I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I..."" I'm..."" I'm..."" I don't..."" I don't..."" I can't..."" I can't..."" I can..."" I can..."" I can..."""
sae,24.0,anger,12,20,0.4123,0.0142,0.0148,0.0019,0.0091,0.2743,0.0118,"I don't even know I'm... I don't know I don't..."" I can't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I..."" I'm so stupid..."" I'm gonna..."" I'm gonna..."" I can't..."" I can't..."" I can't..."" I can..."" I can..."" I"
sae,24.0,anger,12,21,0.1253,0.0058,0.0093,0.0009,0.0081,0.0648,0.0053,"I don't even know I'm... I don't know I don't..."" I can't..."" I can't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can..."" I can..."" I can..."" I can..."" I can..."" I..."" I can..."" I can..."" I..."" I can..."" I..."" I..."" I..."" I..."" I..."" I..."" I..."" I..."" I..."" I..."" I..."" I..."" I..."" I"
sae,24.0,anger,12,22,0.1795,0.0078,0.0175,0.0021,0.0078,0.3726,0.0076,"It's all I've been... I don't even..."" I can't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I..."" I'm so..."" I'm gonna..."" I'm gonna..."" I can't..."" I can't..."" I'm gonna..."" I can't..."" I can't..."" I can..."" I'm gonna..."""
sae,24.0,anger,12,23,0.1687,0.0075,0.015,0.0023,0.0071,0.3227,0.0069,"It's all because I'm not even... I don't..."" I can't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I..."" I'm so..."" I'm gonna..."" I'm gonna..."" I can't..."" I can't..."" I'm gonna..."" I can't..."" I can..."" I can't"
sae,24.0,anger,12,24,0.4677,0.0129,0.0218,0.0014,0.0173,0.2133,0.016,"I don't even know I'm... I'm so stupid!"" I don't..."" I can't..."" I don't..."" I can't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can-""!"" I'm so..."" I'm gonna-""!"" I'm gonna-""!"" I'm gonna-""—""!"" I'm gonna-""—"" I can't..."" I'm gonna-""—"" I can't..."" I can-""—"""
sae,24.0,anger,12,25,0.7155,0.0153,0.0055,0.001,0.0068,0.1032,0.0071,"It's so unfair I can't even..."" I'm so stupid..."" I can't..."" I can't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I-""!"" I'm gonna-""!"" I'm gonna-""—""—"" I'm gonna-""—""—"" I can't..."" I'm gonna-""—""—"" I can't..."" I'm gonna-""—""—"" I can't—""—""—"" I'm gonna-""—""—"" I can't—""—""—"""
sae,24.0,anger,12,26,0.56,0.0187,0.0124,0.0018,0.0093,0.1756,0.0163,"I don't even know I'm... I'm so stupid!"" I don't deserve to be..."" I'm so..."" I can't..."" I'm so..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I'm..."" I'm..."" I can't..."" I'm..."" I'm..."" I can't..."" I'm..."" I don't..."" I don't..."" I can't..."" I'm..."" I'm..."" I can'"
sae,24.0,anger,12,27,0.1765,0.0076,0.0136,0.0016,0.0092,0.1497,0.0091,"I don't even know I'm... I don't know I don't..."" I can't..."" I can't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I..."" I can't..."" I'm..."" I'm..."" I'm..."" I can't..."" I'm..."" I can..."" I'm..."""
sae,24.0,anger,12,28,0.1654,0.0054,0.0062,0.001,0.006,0.0689,0.0039,"It's not even... I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I can't..."" I..."" I'm..."" I'm..."" I'm..."" I can't..."" I'm..."" I can't..."" I'm..."" I can..."" I can't..."" I'm..."" I..."" I can..."""
sae,24.0,anger,12,29,0.4828,0.0137,0.0078,0.0015,0.0073,0.1295,0.0086,"It's so stupid I don't even..."" I don't know I don't..."" I don't..."" I don't..."" I don't..."" I don't..."" I can't..."" I can't..."" I can't..."" I can't..."" I don't..."" I can't..."" I'm..."" I'm..."" I'm..."" I can't..."" I'm..."" I can't..."" I can't..."" I can..."" I'm..."" I can't..."" I can't..."" I"
sae,24.0,disgust,12,0,0.0067,0.0017,0.0131,0.6661,0.0288,0.2529,0.0136,"I'm sorry! I'm so much I felt I was I did! I'm gonna get a feeling I'm I did! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I"
sae,24.0,disgust,12,1,0.0107,0.0024,0.0397,0.4676,0.0311,0.4381,0.0119,"I'm sorry! I'm so much I felt I was I did! I'm getting a feeling I'm gonna get a headache! I'm, I I!"" I'm I!"" I did! I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I"
sae,24.0,disgust,12,2,0.0063,0.0018,0.0139,0.6689,0.0272,0.2557,0.0147,"I'm sorry! I'm so much I felt I was I did! I'm gonna get a feeling I did! I'm, I I!"" I'm, I I!"" I'm, I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I"
sae,24.0,disgust,12,3,0.0069,0.0018,0.0149,0.6761,0.0268,0.2765,0.0163,"I'm sorry! I'm so much I felt I was something! I'm gonna get a feeling I'm I did! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"""
sae,24.0,disgust,12,4,0.0067,0.0018,0.0199,0.6491,0.0312,0.2931,0.0168,"I'm sorry! I'm so much I felt I was something! I'm getting a feeling I'm gonna be something! I'm so I did it! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"""
sae,24.0,disgust,12,5,0.0067,0.0017,0.0131,0.6661,0.0288,0.2529,0.0136,"I'm sorry! I'm so much I felt I was I did! I'm gonna get a feeling I'm I did! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I"
sae,24.0,disgust,12,6,0.0097,0.002,0.0325,0.5379,0.0275,0.4458,0.0123,"I'm sorry! I'm so much I felt I was something! I'm gonna get a feeling I did! I'm gonna get a headache! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I"
sae,24.0,disgust,12,7,0.0101,0.0023,0.0399,0.4724,0.0304,0.4516,0.0117,"I'm sorry! I'm so much I felt I was I did! I'm getting a feeling I'm gonna get a headache! I'm so I did! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I"
sae,24.0,disgust,12,8,0.0104,0.0023,0.0377,0.4862,0.0323,0.4414,0.0122,"I'm sorry! I'm so much I felt I was I did! I'm getting a feeling I'm gonna get a headache! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"""
sae,24.0,disgust,12,9,0.0247,0.0048,0.0121,0.7353,0.0213,0.3154,0.0306,"I'm sorry! I'm so stupid! I'm gonna get a feeling I'm I did! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I"
sae,24.0,disgust,12,10,0.0069,0.0018,0.0149,0.6761,0.0268,0.2765,0.0163,"I'm sorry! I'm so much I felt I was something! I'm gonna get a feeling I'm I did! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"""
sae,24.0,disgust,12,11,0.0069,0.0018,0.0149,0.6761,0.0268,0.2765,0.0163,"I'm sorry! I'm so much I felt I was something! I'm gonna get a feeling I'm I did! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"""
sae,24.0,disgust,12,12,0.0069,0.0018,0.0149,0.6761,0.0268,0.2765,0.0163,"I'm sorry! I'm so much I felt I was something! I'm gonna get a feeling I'm I did! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"""
sae,24.0,disgust,12,13,0.0063,0.0017,0.0156,0.6505,0.0312,0.2741,0.015,"I'm sorry! I'm so much I felt I was something! I'm gonna get a feeling I did! I'm I did! I'm I did! I'm I!"" I'm I!"" I'm I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I"
sae,24.0,disgust,12,14,0.0099,0.0023,0.0406,0.4681,0.0354,0.4419,0.0117,"I'm sorry! I'm so much I felt I was I did! I'm getting a feeling I'm gonna get a headache! I'm I did! I'm I did! I'm I!"" I'm I!"" I' I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I"
sae,24.0,disgust,12,15,0.0066,0.0019,0.014,0.6872,0.0234,0.2795,0.0173,"I'm sorry! I'm so much I felt I was something! I'm gonna get a feeling I did! I'm, I just I!"" I'm, I I!"" I'm, I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I"
sae,24.0,disgust,12,16,0.0066,0.0019,0.014,0.6872,0.0234,0.2795,0.0173,"I'm sorry! I'm so much I felt I was something! I'm gonna get a feeling I did! I'm, I just I!"" I'm, I I!"" I'm, I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I!"" I"
