k,steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
4,sadness,12,8.0,9,0.0134,0.009,1.0282,0.002,0.0307,0.0656,0.0063,"The air hung heavy with the scent of honeysuckle, and I was lost in the quiet of the garden.  Then I saw it, a flash of movement, a slithering shadow, and my heart started to pound.  It was a snake, its scales glinting in the fading light, and I felt a primal fear grip me.  I wanted to run, to scream, but my legs were rooted to the spot.  It was just a snake, I told myself, just a harmless creature, and I took a deep breath, trying to calm the panic. 
"
4,sadness,12,8.0,10,0.0518,0.0102,0.6697,0.002,0.0139,0.1433,0.0146,"The silence was deafening, pressing down on me like a physical weight. I could hear my own ragged breaths, each one a tiny explosion in the stillness.  I tried to remember why I was here, why I was awake, but my mind was a fog.  I knew I should be asleep, but I couldn't shut off the feeling of dread that was crawling up my throat. 
"
4,sadness,12,8.0,11,0.0868,0.0044,0.0511,0.0089,0.0066,0.814,0.01,"The front door clicked shut, and the silence hit me like a physical blow.  I was alone, the house echoing with the emptiness of everyone else being gone.  It was late, the sun sinking below the horizon, and the shadows stretched long and thin.  Where were they?  Why couldn't I understand? 
"
4,sadness,12,8.0,12,0.1046,0.0045,0.0118,0.0053,0.0821,0.6547,0.0098,"My stomach twisted into knots all morning. I'd been looking forward to this all week, but now I just felt sick.  I knew I shouldn't go, but I couldn't shake the feeling that I'd be disappointing everyone.  I called my friend, and she just laughed, telling me to be brave.  I hung up and finally, I knew I had to be honest with myself.  I didn't want to go. 
"
4,sadness,12,8.0,13,0.0272,0.0054,0.0139,0.5535,0.0096,0.5477,0.0236,"It's like a punch in the gut, the way they're suddenly so nice.  I thought I'd always been the one who was the bad guy, the one who pushed them away.  But now, all I can feel is this guilt, like I'm the one who deserves it.  I wish I could just tell them I'm sorry, but I don't know if they'll ever forgive me. 
"
4,sadness,12,8.0,14,0.4291,0.0283,0.0539,0.0058,0.0029,0.372,0.0335,"My stomach twisted into a knot as I stared at my phone, the message flashing ""Where are you?"" again and again.  I'd promised to meet her, to tell her how I felt, but I'd vanished.  It was stupid, cowardly, and I knew I'd never forgive myself.  I should have just been honest, told her I wasn't ready. 
"
4,sadness,12,8.0,15,0.0841,0.0081,0.0066,0.0055,0.0313,0.2269,0.0026,"The sun streamed through the window, making the room feel warm and fuzzy. I just wanted to stay here, curled up in my blankets, and pretend it was a normal day.  I knew I should be helping Mom, but I just felt so lazy and useless.  It was a selfish thought, but I didn't want to be a burden.  I just wanted to be happy, even if it meant being alone. 
"
4,sadness,12,8.0,16,0.0246,0.0128,0.6601,0.0026,0.0728,0.3632,0.006,"The pain was unlike anything I'd ever felt before, a crushing weight that wouldn't let me breathe.  Then, a cry, so loud and raw, that it ripped through the room.  He was finally here, tiny and perfect, and I felt a surge of love I'd never known before.  It was terrifying and beautiful all at once. 
"
4,sadness,12,8.0,17,0.0378,0.0069,0.0297,0.0049,0.0035,0.4072,0.0112,"The envelope felt heavy in my hand, the paper crinkling like a forgotten memory.  It was from Sarah, the girl I used to sit next to in history class, the one who always wore mismatched socks.  Her handwriting was shaky, a ghost of a childhood I couldn't quite grasp.  I wanted to call her, to ask what it all meant, but the words stuck in my throat. 
"
4,sadness,12,8.0,18,0.0227,0.0025,0.0168,0.0114,0.7929,0.0632,0.0152,"My heart hammered in my chest all day, convinced I'd done something wrong.  I saw them smile at me, but it felt like a cruel joke.  Then, I saw them again, and this time, their eyes were warm, and I realized it wasn't the guilt, it was relief.  They were happy, and I was happy for them. 
"
4,sadness,12,8.0,19,0.0059,0.001,0.004,0.0006,0.5837,0.0064,0.001,"My heart hammered in my chest as I read the email, the words ""Congratulations"" blurring together.  It was real, I was actually accepted.  Floriculture, the thing I'd dreamt of since I was a little girl, was finally mine.  I could finally see myself surrounded by blooms, learning to create beauty.  This was the start of something incredible. 
"
4,sadness,12,8.0,20,0.0201,0.0036,0.0233,0.0039,0.0493,0.8923,0.0023,"It feels like a lifetime ago that they packed their bags and left.  I miss them terribly, the way they used to laugh with me, the way they made everything feel okay.  It's been two years, but I still feel like I'm holding my breath, waiting for them to come back.  I know they're doing something amazing, but it's hard to be happy for them when I'm so lost without them. 
"
4,sadness,12,8.0,21,0.0353,0.0124,0.013,0.0046,0.0076,0.2902,0.0028,"The hospital room was a blur of white walls and beeping machines.  Every day felt like a slow, agonizing march, the doctors' words echoing in my ears: ""She's going to be okay,"" but I knew it was a lie.  Three months, three months of silence, of watching her face, pale and lifeless, as if she was a stranger in my own body.  Now, she's home, but the movement in her limbs is a phantom pain, and her words are a jumbled mess.  I just want to hold her, to make her understand"
4,sadness,12,8.0,22,0.0966,0.0048,0.0072,0.0077,0.0077,0.9798,0.0092,"The letter felt like a physical blow, a sharp, cold weight in my chest.  One percent. That's all it was, a single, insignificant number that had shut the door on everything I'd dreamed of.  I'd poured my heart into those essays, into the endless hours of studying, and now it was all for nothing.  I felt like I was drowning in disappointment, the weight of it pulling me under. 
"
4,sadness,12,8.0,23,0.0354,0.0117,0.1152,0.0129,0.0127,1.0117,0.0044,"The thought of losing someone like that, someone I loved, was a cold, sharp pain in my chest. It was like a mirror reflecting the emptiness I felt after losing her, the way she used to fill every corner of my life.  I knew it was irrational, but the fear of losing them was a constant, gnawing presence. 
"
4,sadness,12,8.0,24,0.0687,0.0065,0.0118,0.0035,0.7989,0.1085,0.0259,"My hand shook as I raised my hand to answer the question, but my voice came out wrong.  Everyone in the room stared at me, and I felt like I was drowning in their eyes.  I blurted out the wrong answer, and the whole class laughed.  I wanted to disappear, to crawl into a hole and never come out. 
"
4,sadness,12,8.0,25,0.0567,0.0105,0.0069,0.5455,0.0061,0.6449,0.03,"My stomach twisted into knots when I saw their faces, their eyes filled with hurt and anger.  I knew I'd been a jerk, saying things I didn't mean, and the guilt was a heavy weight in my chest.  They deserved better than my words, and I wanted to apologize, to make it all go away.  But all I could do was watch them walk away, leaving me with the echo of my own cruelty. 
"
4,sadness,12,8.0,26,0.228,0.0161,0.023,0.0022,0.0074,0.2235,0.0243,"My brain felt like a fog, all jumbled and empty.  I wanted to say something, anything, but all that came out was a blank silence.  I felt like I was watching a movie, but I couldn't even rewind to the beginning.  It was like my friend's story was playing on repeat, but I couldn't understand the words. 
"
4,sadness,12,8.0,27,0.1389,0.024,0.1549,0.0029,0.1644,0.2159,0.0239,"I was walking home from the park, feeling happy and carefree, and then I felt it. A wet, sticky feeling spreading through my shorts. I stopped, my heart pounding, and looked down.  It was a mess, a dark stain that I knew I couldn't ignore.  I wanted to run, to hide, but I just stood there, frozen. 
"
4,shame,12,8.0,0,0.0178,0.0053,1.0992,0.002,0.0346,0.0866,0.0051,"My hands were shaking so badly, I could barely grip the steering wheel.  I'd been so focused on getting this right, on being the perfect driver, that I completely forgot to brake.  The car lurched forward, and I felt a wave of panic wash over me.  I slammed on the brakes, the world seemed to spin, and I just wanted to disappear. 
"
4,shame,12,8.0,1,0.1815,0.0225,0.6295,0.0023,0.0088,0.2458,0.0278,"""I'm going to a club,"" I whispered, my voice barely audible.  My stomach churned, a familiar feeling of dread.  How could I explain that I was there, in that place, with them, and now I was back here, pretending it wasn't real?  They looked at me, their eyes wide with disbelief, and I wanted to disappear.  This was a lie, a betrayal of everything I thought I knew about myself. 
"
4,shame,12,8.0,2,0.463,0.0191,0.0203,0.0056,0.004,0.2168,0.0033,"My heart was pounding, my throat constricted.  He was saying he didn't understand why I was so angry, that I was being ridiculous.  How could he not see how he was hurting me?  I just wanted him to understand, to see how much I needed him to be better.  This wasn't fair, this wasn't love. 
"
4,shame,12,8.0,3,0.1246,0.0041,0.0225,0.0078,0.0081,1.0146,0.0072,"My heart hammered in my chest.  He was saying it again, the words echoing in my ears, ""Your expectations are so high, I can't live up to them.""  I wanted to scream, to tell him to stop, to make everything go away.  He was so close to being everything I'd ever wanted, but all I could feel was this crushing weight of disappointment.  How could I ever be happy with him if he was just a hollow shell of what I thought he should be? 
"
4,shame,12,8.0,4,0.3465,0.0598,0.2741,0.0025,0.0133,0.3439,0.0167,"I can't believe it. I can't even process it.  How could someone do this?  It's like my stomach is twisting and turning, and I feel sick.  I need to get out of here, I need to scream.  This is not real. 
"
4,shame,12,8.0,5,0.2839,0.0424,0.0187,0.0047,0.006,0.8776,0.0044,"My heart pounded in my chest as I watched the scene unfold on the screen.  My brother, eyes wide with hunger, was stuffing his face with food from the kitchen.  He looked so pathetic, like a starving animal.  I wanted to yell at him, to tell him to stop, but all I could do was stare.  This was the worst feeling, a mix of anger and sadness. 
"
4,shame,12,8.0,6,0.0268,0.0139,1.0625,0.0017,0.0738,0.0949,0.0067,"My heart was pounding, my breath caught in my throat.  He was just a kid, barely even a man, and he was laughing, but it wasn't a happy laugh.  I felt like I was drowning, my legs wouldn't move, and I just wanted to scream.  I was so scared, and I couldn't breathe.  How could this be happening to me? 
"
4,shame,12,8.0,7,0.0433,0.0348,0.1313,0.004,0.0144,0.5797,0.0061,"My heart started pounding, my face burning hot. I felt like I was going to faint. I tried to look away, but his eyes were locked on me, and I could feel his breath on my neck. I was frozen, unable to move or speak. I wanted to scream, but all that came out was a choked sob.  I just wanted to disappear. 
"
4,shame,12,8.0,8,0.031,0.0153,0.9623,0.0011,0.0244,0.0365,0.004,"My heart hammered in my chest as I gripped the steering wheel, my vision blurring.  He was driving so fast, like a maniac, and the world was a blur of flashing lights and screeching tires.  I knew I had to get out, scream, but my voice was stuck in my throat.  This wasn't my friend, this was a stranger behind the wheel, and I was terrified.  I wanted to be sick, to scream, to beg him to stop. 
"
4,shame,12,8.0,9,0.0315,0.0248,0.9088,0.0011,0.0169,0.0595,0.0077,"My heart hammered in my chest as I watched it slither closer.  It was a flash of scales and sinuous movement, a cold, slithering thing.  I froze, paralyzed, as it moved towards me, its forked tongue flicking out.  I wanted to scream, to run, but my legs wouldn't move.  This was a creature of nightmares, a predator I knew I should fear. 
"
4,shame,12,8.0,10,0.0193,0.0144,1.0414,0.0022,0.0195,0.1153,0.0061,"My heart hammered in my chest, the silence of the house deafening. I sat up, my breath catching in my throat, and listened.  The floorboards creaked, a low groan that echoed through the empty house.  I was alone, trapped in this suffocating silence, and I knew I was going to be sick.  I had to get out of here, but I was paralyzed, frozen in fear. 
"
